time,Drive.left_vel,Drive.right_vel,Drive.left_setpoint,Drive.right_setpoint,Drive.left_current,Drive.right_current,Drive.left_voltage,Drive.right_voltage,Drive.left_pos,Drive.right_pos,Drive.left_error,Drive.right_error,Drive.heading,Drive.rotational_velocity,Drive.raw_angle,Drive.x_accel,Drive.y_accel,pneumatics.pressure,climber.current,climber.voltage,climber.power,EliPoseEstimator.effective_wheelbase,EliPoseEstimator.recalced_left,EliPoseEstimator.percent_changed,EliPoseEstimator.x_displacement,EliPoseEstimator.y_displacement,OI.Fwd,OI.Rot,
0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-30.247672558593752,59.40866840820313,-9.49583837890625,9.16508984375,109.48999786376953,0.01999664306640625,109.48999786376953,0.3538699980825186,0.16084999640472233,115.07566925,0.0,0.0,0.0,0.0,false,0.0,0.0,0.0,0.0,0.0
17980,0.0,0.0,0.002719875346260387,0.002719875346260387,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.79000091552734,-0.01000213623046875,109.79000091552734,0.0,-0.22519000695087016,114.8925638,0.0,0.0,0.0,-513975.32947889867,false,0.0,4.940164757033452,-13.718078997058356,1.7313019390581712E-4,0.0
18033,0.0,0.0,0.002719875346260387,0.002719875346260387,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7699966430664,-0.01000213623046875,109.7699966430664,0.0,0.0,115.01463410000002,0.0,0.0,0.0,-0.0,false,0.0,4.940164757033452,-13.718078997058356,1.7313019390581712E-4,0.0
18073,0.0,0.0,0.002719875346260387,0.002719875346260387,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.75,-0.01000213623046875,109.75,-0.06434000305598601,0.03217000152799301,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.940164757033452,-13.718078997058356,1.7313019390581712E-4,0.0
18133,0.0,0.0,0.002719875346260387,0.002719875346260387,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7300033569336,-0.0099945068359375,109.7300033569336,-0.12868000611197203,0.32169999280944467,115.01463410000002,0.0,0.0,0.0,-0.0,false,0.0,4.940164757033452,-13.718078997058356,1.7313019390581712E-4,0.0
18173,0.0,0.0,0.006489642497139294,-0.0010498918046185194,0.125,0.0,-0.7209188660801564,0.0,0.0,0.0,0.00479345703125,0.0,109.72000122070312,0.0,109.72000122070312,-0.19302000167779626,0.25736001222394406,114.95359895000001,0.0,0.0,0.0,-0.0,false,0.0,4.940164757033452,-13.718078997058356,1.7313019390581712E-4,0.0
18233,0.00479345703125,0.0,0.010260847941475231,-0.0048210972489544585,0.125,0.125,-0.7209188660801564,-0.7209188660801564,9.5869140625E-4,0.0,0.00479345703125,-0.00479345703125,109.69999694824219,0.0,109.69999694824219,-0.19302000167779626,0.16084999640472233,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.93992218238108,-13.717402132807003,1.7313019390581712E-4,0.0
18274,0.0095869140625,0.0,0.0121464506636432,-0.006706699971122425,0.125,0.125,-0.7209188660801564,-0.7209188660801564,9.5869140625E-4,-0.001438037109375,0.0,-0.00479345703125,109.69999694824219,0.0099945068359375,109.69999694824219,-0.16084999640472233,0.16084999640472233,114.95359895000001,0.0,0.0,0.0,-8.243874210387652,false,0.0,4.940164501048043,-13.718079088746718,1.7313019390581712E-4,0.0
18334,0.0095869140625,-0.01438037109375,0.014030615092354138,-0.008590864399833363,0.125,0.125,0.7209188660801564,0.7180351906158359,0.007190185546875,-4.79345703125E-4,-0.0095869140625,0.0095869140625,109.69000244140625,0.0,109.69000244140625,0.0,0.3538699980825186,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.938630091694607,-13.713791602508042,1.7313019390581712E-4,0.0
18373,0.062314941406250005,0.0,0.014030615092354138,-0.008590864399833363,0.25,0.125,0.7209188660801564,-0.7180351906158359,0.008148876953125,0.001438037109375,-0.05272802734375,-0.00479345703125,109.69000244140625,0.0,109.69000244140625,-0.16084999640472233,-0.19302000167779626,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.938145572448108,-13.712437648362691,1.7313019390581712E-4,0.0
18434,0.062314941406250005,0.0287607421875,0.01591621781452211,-0.010476467122001332,0.25,0.125,0.7209188660801564,-0.7180351906158359,0.008148876953125,-9.5869140625E-4,-0.03834765625,-0.03834765625,109.68000030517578,0.01000213623046875,109.68000030517578,0.3538699980825186,-0.7077399961650372,114.8925638,0.0,0.0,0.0,-5.491723984556538,false,0.0,4.938468467093338,-13.713340326734858,1.7313019390581712E-4,0.0
18473,0.0,-0.0095869140625,0.017801820536690077,-0.012362069844169302,0.375,0.125,-0.7180351906158359,-0.7209188660801564,0.006231494140625,-0.0019173828125,0.0095869140625,0.0,109.66999816894531,0.0,109.66999816894531,0.7399100014381111,0.0,115.01463410000002,0.0,0.0,0.0,-1.0,false,0.0,4.938468467093338,-13.713340326734858,1.7313019390581712E-4,0.0
18534,-0.00479345703125,-0.02396728515625,0.017801820536690077,-0.012362069844169302,0.375,0.125,-0.7180351906158359,0.7209188660801564,0.00766953125,4.79345703125E-4,0.019173828125,0.0095869140625,109.66999816894531,-0.01000213623046875,109.66999816894531,0.22519000695087016,-0.32169999280944467,114.95359895000001,0.0,0.0,0.0,8.237585976834806,false,0.0,4.938468309503566,-13.713340383077428,1.7313019390581712E-4,0.0
18575,-0.00479345703125,0.02396728515625,0.017801820536690077,-0.012362069844169302,0.125,0.125,-0.7180351906158359,-0.7209188660801564,0.00766953125,0.0019173828125,0.01438037109375,-0.02396728515625,109.66999816894531,0.0,109.66999816894531,0.12868000611197203,0.3860400033555925,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.938468309503566,-13.713340383077428,1.7313019390581712E-4,0.0
18635,0.01438037109375,0.019173828125,0.019685984965401013,-0.014246234272880237,0.125,0.125,-0.7180351906158359,-0.7209188660801564,0.01246298828125,-4.79345703125E-4,0.00479345703125,-0.0287607421875,109.6500015258789,-0.01000213623046875,109.6500015258789,0.48254998921416703,0.0,114.95359895000001,0.0,0.0,0.0,-30.20448191498412,false,0.0,4.938065232773882,-13.712211841522702,1.7313019390581712E-4,0.0
18675,0.062314941406250005,-0.01438037109375,0.02157158768756898,-0.016131836995048207,0.25,0.125,0.7180351906158359,-0.7209188660801564,0.019173828125,-0.0019173828125,-0.05272802734375,0.0095869140625,109.63999938964844,-0.01000213623046875,109.63999938964844,-0.48254998921416703,0.4503800139017403,115.01463410000002,0.0,0.0,0.0,-16.475171953669612,false,0.0,4.936292246801176,-13.707246061689187,1.7313019390581712E-4,0.0
18734,0.1054560546875,-0.01438037109375,0.023457190409736945,-0.018017439717216175,0.25,0.125,0.7180351906158359,-0.7180351906158359,0.02013251953125,4.79345703125E-4,-0.09107568359375,0.00479345703125,109.62999725341797,-0.01000213623046875,109.62999725341797,-0.06434000305598601,0.4182100086286664,114.8925638,0.0,0.0,0.0,5.491723984542568,false,0.0,4.9358089487654935,-13.70589167115046,1.7313019390581712E-4,0.0
18773,0.0479345703125,0.01438037109375,0.025342793131904916,-0.019903042439384146,0.25,0.125,0.7180351906158359,-0.7180351906158359,0.019653173828125002,4.79345703125E-4,-0.02396728515625,-0.03834765625,109.62000274658203,0.0,109.62000274658203,0.19302000167779626,-0.32169999280944467,114.95359895000001,0.0,0.0,0.0,-0.0,false,0.0,4.9358089487654935,-13.70589167115046,1.7313019390581712E-4,0.0
18833,-0.0095869140625,0.0095869140625,0.029112560282783827,-0.023672809590263057,0.375,0.125,-0.7180351906158359,-0.7180351906158359,0.0172564453125,-0.0019173828125,0.0479345703125,-0.019173828125,109.5999984741211,-0.01000213623046875,109.5999984741211,0.5790599750727415,0.03217000152799301,114.70945835,0.0,0.0,0.0,-0.0,false,0.0,4.936935160184612,-13.709052444895272,1.7313019390581712E-4,0.0
18874,-0.00479345703125,-0.02396728515625,0.03288376572711976,-0.027444015034598996,0.125,0.125,-0.7180351906158359,-0.7180351906158359,0.020611865234375,-0.0019173828125,0.0287607421875,0.0,109.58000183105469,-0.0099945068359375,109.58000183105469,0.03217000152799301,0.12868000611197203,114.77049350000001,0.0,0.0,0.0,-4.120364447007022,false,0.0,4.936211690736296,-13.707020332435789,1.7313019390581712E-4,0.0
18935,0.019173828125,-0.0095869140625,0.034767930155830705,-0.029328179463309928,0.125,0.125,-0.7180351906158359,-0.7180351906158359,0.020611865234375,-0.0019173828125,0.0095869140625,-0.019173828125,109.55999755859375,-0.01000213623046875,109.55999755859375,-0.4503800139017403,0.16084999640472233,115.01463410000002,0.0,0.0,0.0,-0.0,false,0.0,4.936051051091172,-13.70656870514751,1.7313019390581712E-4,0.0
18974,0.03834765625,0.0,0.03853913560016664,-0.033099384907645864,0.125,0.125,-0.7180351906158359,-0.7180351906158359,0.030678125,-0.002396728515625,-0.019173828125,-0.0287607421875,109.55999755859375,0.0,109.55999755859375,-0.12868000611197203,0.09651000083889813,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.933643821781236,-13.699793454949335,1.7313019390581712E-4,0.0
19034,0.095869140625,-0.00479345703125,0.03665353287799867,-0.031213782185477896,0.25,0.125,0.7180351906158359,-0.7180351906158359,0.030678125,-0.002396728515625,-0.062314941406250005,-0.02396728515625,109.56999969482422,0.0,109.56999969482422,0.06434000305598601,0.22519000695087016,115.07566925,0.0,0.0,0.0,-1.0,false,0.0,4.9327612301700645,-13.697309175526076,1.7313019390581712E-4,0.0
19074,0.07190185546875,0.0,0.03665353287799867,-0.031213782185477896,0.25,0.125,-0.7180351906158359,-0.7180351906158359,0.030198779296875,-0.002396728515625,-0.01438037109375,-0.0287607421875,109.56999969482422,0.0,109.56999969482422,0.03217000152799301,0.25736001222394406,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.932921790972071,-13.69776083085037,1.7313019390581712E-4,0.0
19134,0.0,0.0,0.03853913560016664,-0.033099384907645864,0.375,0.125,-0.7180351906158359,-0.7180351906158359,0.030198779296875,-0.00287607421875,0.03834765625,-0.0287607421875,109.55000305175781,0.0,109.55000305175781,-0.12868000611197203,-0.3538699980825186,115.01463410000002,0.0,0.0,0.0,-1.0,false,0.0,4.933002051661275,-13.697986665518654,1.7313019390581712E-4,0.0
19174,0.0,-0.00479345703125,0.04230890275104555,-0.03686915205852477,0.125,0.125,-0.7180351906158359,-0.7180351906158359,0.030678125,-0.00287607421875,0.03834765625,-0.0287607421875,109.54000091552734,0.0,109.54000091552734,0.22519000695087016,-0.03217000152799301,115.01463410000002,0.0,0.0,0.0,-1.0,false,0.0,4.933002051661275,-13.697986665518654,1.7313019390581712E-4,0.0
19235,0.0,0.0,0.04042330002887757,-0.0349835493363568,0.125,0.125,-0.7180351906158359,-0.7180351906158359,0.031636816406250004,-0.00287607421875,0.0287607421875,-0.03355419921875,109.55000305175781,0.0,109.55000305175781,-0.16084999640472233,0.16084999640472233,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.9328416879285175,-13.69753494018647,1.7313019390581712E-4,0.0
19274,0.0095869140625,0.0,0.04042330002887757,-0.0349835493363568,0.125,0.125,-0.7180351906158359,-0.7180351906158359,0.031636816406250004,-0.00287607421875,0.0287607421875,-0.03355419921875,109.54000091552734,0.0,109.54000091552734,0.0,0.5147200244478881,114.95359895000001,0.0,0.0,0.0,-0.0,false,0.0,4.932681284767274,-13.697083228852799,1.7313019390581712E-4,0.0
19315,0.02396728515625,0.0,0.04608010819538148,-0.040640357502860706,0.125,0.125,-0.7180351906158359,-0.7180351906158359,0.037868310546875,-0.00287607421875,0.00479345703125,-0.03834765625,109.5199966430664,0.0,109.5199966430664,0.19302000167779626,0.0,114.95359895000001,0.0,0.0,0.0,-1.0,false,0.0,4.930999437162891,-13.692339413405023,1.7313019390581712E-4,0.0
19374,0.11024951171875,0.0,0.04608010819538148,-0.040640357502860706,0.25,0.125,0.7180351906158359,-0.7180351906158359,0.045537841796875,-0.00287607421875,-0.062314941406250005,-0.03834765625,109.52999877929688,0.0,109.52999877929688,0.0,0.48254998921416703,115.07566925,0.0,0.0,0.0,21.96689593819821,false,0.0,4.929077280547385,-13.68691792601608,1.7313019390581712E-4,0.0
19433,0.11504296875,0.0,0.04419450547321351,-0.038754754780692735,0.25,0.125,0.7180351906158359,-0.7180351906158359,0.04505849609375,-0.00287607421875,-0.057521484375,-0.03834765625,109.52999877929688,0.0,109.52999877929688,0.32169999280944467,-0.19302000167779626,115.38084500000002,0.0,0.0,0.0,-1.0,false,0.0,4.929237525988171,-13.687369693325445,1.7313019390581712E-4,0.0
