time,Clock.time,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.rot,OI.fwd,Stick_1_Axis_4.value,Stick_1_Axis_1.value,pneumatics.pressure,PoseEstimator.effective_wheelbase,PoseEstimator.x_displacement,PoseEstimator.y_displacement,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output
185,0,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,-0.12868000611197203,-0.09651000083889813,false,false,0.0,0.0,0.0
235,5054,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.06434000305598601,0.0,false,false,0.0,0.0,0.0
263,5054,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
293,5054,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
318,5054,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.06434000305598601,-0.03217000152799301,false,false,0.0,0.0,0.0
336,5054,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.0,0.06434000305598601,false,false,0.0,0.0,0.0
357,5182,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,-0.06434000305598601,0.0,false,false,0.0,0.0,0.0
377,5199,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
396,5217,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
417,5239,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.06434000305598601,0.03217000152799301,false,false,0.0,0.0,0.0
437,5253,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,-0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
454,5279,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,-0.06434000305598601,-0.03217000152799301,false,false,0.0,0.0,0.0
475,5294,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
499,5314,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
524,5334,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
543,5360,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,-0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
578,5405,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.03217000152799301,0.03217000152799301,false,false,0.0,0.0,0.0
599,5415,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.03217000152799301,0.03217000152799301,false,false,0.0,0.0,0.0
610,5434,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
621,5434,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
635,5454,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,15.847794981385386,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,784.8945259839898,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.82000732421875,1.809999942779541,-0.0,0.03217000152799301,0.0,false,false,0.0,0.0,0.0
