time,Clock.time,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.rot,OI.fwd,Stick_1_Axis_4.value,Stick_1_Axis_1.value,pneumatics.pressure,PoseEstimator.effective_wheelbase,PoseEstimator.x_displacement,PoseEstimator.y_displacement,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output
169,0,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.0,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,0.03217000152799301,0.06434000305598601,false,false,0.0,0.0,0.0
223,5115,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.125,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,0.03217000152799301,0.0,false,false,0.0,0.0,0.0
259,5115,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.125,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,-0.03217000152799301,-0.12868000611197203,false,false,0.0,0.0,0.0
279,5115,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.125,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,-0.03217000152799301,-0.16084999640472233,false,false,0.0,0.0,0.0
298,5115,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.125,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
314,5115,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.125,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,0.0,-0.03217000152799301,false,false,0.0,0.0,0.0
332,5229,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.125,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,0.06434000305598601,0.0,false,false,0.0,0.0,0.0
349,5249,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.125,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,-0.03217000152799301,0.03217000152799301,false,false,0.0,0.0,0.0
397,5264,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.0,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,-0.03217000152799301,0.03217000152799301,false,false,0.0,0.0,0.0
415,5317,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,1.9610065018771317,0.0,0.05309376049814482,12.75,0.0,0.125,PercentOutput,1,0.0,2.095356800181133,0.0,-0.05078533612866026,12.75,0.0,0.0,PercentOutput,1,1.30999755859375,1.2999999523162842,-0.0,-0.03217000152799301,-0.09651000083889813,false,false,0.0,0.0,0.0
