time,Clock.time,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.rot,OI.fwd,Stick_1_Axis_4.value,Stick_1_Axis_1.value,pneumatics.pressure,PoseEstimator.effective_wheelbase,PoseEstimator.x_displacement,PoseEstimator.y_displacement,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output
189,0,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.03217000152799301,0.06434000305598601,false,false,0.0,0.0,0.0
237,5303,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.12868000611197203,-0.12868000611197203,false,false,0.0,0.0,0.0
253,5303,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
296,5303,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.06434000305598601,-0.06434000305598601,false,false,0.0,0.0,0.0
308,5303,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
323,5303,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.03217000152799301,0.06434000305598601,false,false,0.0,0.0,0.0
340,5303,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.06434000305598601,0.0,false,false,0.0,0.0,0.0
375,5303,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
396,5460,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.06434000305598601,false,false,0.0,0.0,0.0
429,5487,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.06434000305598601,false,false,0.0,0.0,0.0
448,5514,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.09651000083889813,0.12868000611197203,false,false,0.0,0.0,0.0
471,5537,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.65,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.06434000305598601,0.0,false,false,0.0,0.0,0.0
496,5563,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.03217000152799301,-0.06434000305598601,false,false,0.0,0.0,0.0
515,5573,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.03217000152799301,0.12868000611197203,false,false,0.0,0.0,0.0
531,5585,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.09651000083889813,-0.12868000611197203,false,false,0.0,0.0,0.0
548,5602,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.65,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,-0.09651000083889813,false,false,0.0,0.0,0.0
563,5622,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.65,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.03217000152799301,0.09651000083889813,false,false,0.0,0.0,0.0
571,5622,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.65,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
588,5642,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.65,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
604,5662,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.65,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
611,5662,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
628,5682,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
639,5703,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
651,5703,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,-0.09651000083889813,false,false,0.0,0.0,0.0
668,5722,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.03217000152799301,-0.06434000305598601,false,false,0.0,0.0,0.0
683,5743,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
695,5762,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,14.158259185359636,0.0,0.8910518066210391,12.6,0.0,0.125,PercentOutput,1,0.0,2.1285981111017103,0.0,-0.19852449577567194,12.6,0.0,0.0,PercentOutput,1,-150.35000610351562,-150.35000610351562,-0.0,-0.06434000305598601,0.09651000083889813,false,false,0.0,0.0,0.0
