time,Clock.time,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.rot,OI.fwd,Stick_1_Axis_4.value,Stick_1_Axis_1.value,pneumatics.pressure,PoseEstimator.effective_wheelbase,PoseEstimator.x_displacement,PoseEstimator.y_displacement,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output
168,0,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.06434000305598601,0.0,false,false,0.0,0.0,0.0
216,5182,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
237,5182,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.0,0.06434000305598601,false,false,0.0,0.0,0.0
248,5182,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.03217000152799301,0.0,false,false,0.0,0.0,0.0
270,5182,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
292,5182,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,-0.06434000305598601,0.09651000083889813,false,false,0.0,0.0,0.0
322,5182,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.0,0.09651000083889813,false,false,0.0,0.0,0.0
343,5312,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.755372449999998,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
356,5323,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
374,5344,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
392,5361,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
413,5383,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,-0.03217000152799301,-0.09651000083889813,false,false,0.0,0.0,0.0
435,5403,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
452,5419,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,1.75,1.75,-0.0,0.0,0.06434000305598601,false,false,0.0,0.0,0.0
471,5442,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
487,5442,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
545,5518,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,0.009999990463256836,-0.06434000305598601,0.0,false,false,0.0,0.0,0.0
568,5530,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.009999990463256836,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
582,5541,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.009999990463256836,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
589,5561,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.0,-0.06434000305598601,0.0,false,false,0.0,0.0,0.0
605,5561,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.0,0.03217000152799301,0.0,false,false,0.0,0.0,0.0
620,5582,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.0,0.0,0.06434000305598601,false,false,0.0,0.0,0.0
628,5582,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.572267,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.0,-0.06434000305598601,0.12868000611197203,false,false,0.0,0.0,0.0
644,5601,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.0,-0.06434000305598601,0.12868000611197203,false,false,0.0,0.0,0.0
654,5622,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.75,1.7400000095367432,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
667,5622,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,0.009999990463256836,0.0,-0.03217000152799301,false,false,0.0,0.0,0.0
683,5641,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.06434000305598601,0.03217000152799301,false,false,0.0,0.0,0.0
692,5661,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,16.433442243923615,0.0,0.0,12.35,0.0,0.125,PercentOutput,1,0.0,768.8380494396031,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,1.760009765625,1.75,-0.0,0.03217000152799301,-0.06434000305598601,false,false,0.0,0.0,0.0
