time,Clock.time,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.rot,OI.fwd,Stick_1_Axis_4.value,Stick_1_Axis_1.value,pneumatics.pressure,PoseEstimator.effective_wheelbase,PoseEstimator.x_displacement,PoseEstimator.y_displacement,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output
170,0,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.09651000083889813,0.0,false,false,0.0,0.0,0.0
216,5022,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
236,5022,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.755372449999998,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,-0.03217000152799301,0.06434000305598601,false,false,0.0,0.0,0.0
275,5022,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.03217000152799301,0.0,false,false,0.0,0.0,0.0
302,5022,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.0,-0.03217000152799301,false,false,0.0,0.0,0.0
317,5022,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
331,5022,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
340,5022,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.755372449999998,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
358,5160,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
376,5174,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.0,0.06434000305598601,false,false,0.0,0.0,0.0
393,5194,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.03217000152799301,-0.06434000305598601,false,false,0.0,0.0,0.0
415,5216,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.633302149999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
455,5249,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
474,5274,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-11.694337299999999,0.0,0.0,0.0,0.0,-25.150283505534254,0.0,0.0,12.4,0.0,0.125,PercentOutput,1,0.0,560.1703369844159,0.0,0.0,12.450000000000001,0.0,0.125,PercentOutput,1,1.19000244140625,1.1799999475479126,-0.0,0.0,-0.06434000305598601,false,false,0.0,0.0,0.0
