time,Clock.time,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.rot,OI.fwd,Stick_1_Axis_4.value,Stick_1_Axis_1.value,pneumatics.pressure,PoseEstimator.effective_wheelbase,PoseEstimator.x_displacement,PoseEstimator.y_displacement,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output
174,0,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,-0.0,-0.03217000152799301,0.03217000152799301,false,false,0.0,0.0,0.0
218,5132,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,-0.0,0.06434000305598601,-0.03217000152799301,false,false,0.0,0.0,0.0
232,5132,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,-0.0,0.03217000152799301,0.03217000152799301,false,false,0.0,0.0,0.0
255,5132,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
304,5132,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,-0.0,0.03217000152799301,0.09651000083889813,false,false,0.0,0.0,0.0
322,5132,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,-0.0,0.03217000152799301,0.0,false,false,0.0,0.0,0.0
370,5285,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,-0.0,0.0,0.12868000611197203,false,false,0.0,0.0,0.0
386,5294,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.92999267578125,156.9199981689453,-0.0099945068359375,0.0,-0.06434000305598601,false,false,0.0,0.0,0.0
402,5314,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.92999267578125,156.9199981689453,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
417,5326,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,-24.628348755593795,0.0,0.0,12.1,0.0,0.125,PercentOutput,1,0.0,-2.0674248653103695,0.0,0.0,12.15,0.0,0.0,PercentOutput,1,156.94000244140625,156.92999267578125,0.0099945068359375,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
