time,Clock.time,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.rot,OI.fwd,Stick_1_Axis_4.value,Stick_1_Axis_1.value,pneumatics.pressure,PoseEstimator.effective_wheelbase,PoseEstimator.x_displacement,PoseEstimator.y_displacement,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output
223,0,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.06434000305598601,0.03217000152799301,false,false,0.0,0.0,0.0
269,5218,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,0.0,false,false,0.0,0.0,0.0
299,5218,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
313,5218,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.09651000083889813,0.03217000152799301,false,false,0.0,0.0,0.0
351,5218,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.03217000152799301,0.16084999640472233,false,false,0.0,0.0,0.0
403,5351,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
419,5360,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.12868000611197203,-0.06434000305598601,false,false,0.0,0.0,0.0
435,5380,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
453,5404,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.09651000083889813,0.0,false,false,0.0,0.0,0.0
481,5432,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.09651000083889813,-0.09651000083889813,false,false,0.0,0.0,0.0
511,5450,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.03217000152799301,-0.06434000305598601,false,false,0.0,0.0,0.0
531,5483,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
547,5498,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,-0.03217000152799301,false,false,0.0,0.0,0.0
563,5498,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,-0.03217000152799301,false,false,0.0,0.0,0.0
577,5518,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.12868000611197203,false,false,0.0,0.0,0.0
585,5518,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
600,5538,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.03217000152799301,0.0,false,false,0.0,0.0,0.0
607,5558,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,-0.03217000152799301,false,false,0.0,0.0,0.0
623,5558,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
632,5578,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
650,5598,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
662,5598,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
672,5618,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
684,5618,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
700,5638,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.09651000083889813,0.0,false,false,0.0,0.0,0.0
710,5658,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.09651000083889813,0.16084999640472233,false,false,0.0,0.0,0.0
720,5658,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.09651000083889813,0.16084999640472233,false,false,0.0,0.0,0.0
732,5678,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,0.0,false,false,0.0,0.0,0.0
745,5678,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,0.0,false,false,0.0,0.0,0.0
769,5718,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
811,5759,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
844,5779,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,-0.09651000083889813,false,false,0.0,0.0,0.0
860,5798,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,-0.09651000083889813,false,false,0.0,0.0,0.0
876,5819,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
886,5838,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.09651000083889813,false,false,0.0,0.0,0.0
899,5838,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.03217000152799301,-0.03217000152799301,false,false,0.0,0.0,0.0
919,5858,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,-0.03217000152799301,false,false,0.0,0.0,0.0
926,5878,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,-0.03217000152799301,false,false,0.0,0.0,0.0
939,5878,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
952,5898,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.03217000152799301,0.0,false,false,0.0,0.0,0.0
966,5918,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.03217000152799301,0.03217000152799301,false,false,0.0,0.0,0.0
980,5918,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
987,5938,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,-0.06434000305598601,false,false,0.0,0.0,0.0
1002,5938,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.0605482,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.06434000305598601,-0.06434000305598601,false,false,0.0,0.0,0.0
1010,5958,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.0,false,false,0.0,0.0,0.0
1023,5958,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,-0.09651000083889813,0.0,false,false,0.0,0.0,0.0
1059,5999,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.1826185,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.6,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.0,0.03217000152799301,false,false,0.0,0.0,0.0
1067,6018,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.121583349999998,0.0,0.0,0.0,0.0,16.595031949787536,0.0,3.3887669744033304,12.6,0.0,0.125,PercentOutput,1,0.0,4.90170830616351,0.0,0.2723940755991778,12.65,0.0,0.0,PercentOutput,1,-145.42999267578125,-145.42999267578125,-0.0,0.12868000611197203,-0.06434000305598601,false,false,0.0,0.0,0.0
